Date,Venue,Result,GF,GA,xG,xGA,Poss,Sh,SoT,Dist,FK,PK,PKatt,Team ID,Opponent ID,Points,Goal Difference,xG Difference,Shot Accuracy,Team_Points_mean,Team_Points_var,Team_GF_mean,Team_GF_var,Team_GA_mean,Team_GA_var,Team_xG_mean,Team_xG_var,Team_xGA_mean,Team_xGA_var,Team_Sh_mean,Team_Sh_var,Team_SoT_mean,Team_SoT_var,Team_Goal Difference_mean,Team_Goal Difference_var,Team_xG Difference_mean,Team_xG Difference_var,Team_Shot Accuracy_mean,Team_Shot Accuracy_var,Team_Poss_mean,Team_Poss_var,Team_FK_mean,Team_FK_var,Team_PK_mean,Team_PK_var,Team_PKatt_mean,Team_PKatt_var,Opponent_Points_mean,Opponent_Points_var,Opponent_GF_mean,Opponent_GF_var,Opponent_GA_mean,Opponent_GA_var,Opponent_xG_mean,Opponent_xG_var,Opponent_xGA_mean,Opponent_xGA_var,Opponent_Sh_mean,Opponent_Sh_var,Opponent_SoT_mean,Opponent_SoT_var,Opponent_Goal Difference_mean,Opponent_Goal Difference_var,Opponent_xG Difference_mean,Opponent_xG Difference_var,Opponent_Shot Accuracy_mean,Opponent_Shot Accuracy_var,Opponent_Poss_mean,Opponent_Poss_var,Opponent_FK_mean,Opponent_FK_var,Opponent_PK_mean,Opponent_PK_var,Opponent_PKatt_mean,Opponent_PKatt_var
2024-10-23,Home,L,0.0,1.0,0.8,2.3,43.0,13.0,6.0,21.1,0.0,0.0,0.0,31,0.0,0,-1.0,-1.4999999999999998,0.4615384615384615,0.375,1.1250000000000002,1.0,0.8571428571428571,1.875,0.9821428571428571,1.525,1.0707142857142855,1.5875,0.22410714285714284,12.75,29.928571428571423,4.5,3.714285714285715,-0.875,0.6964285714285713,-0.06249999999999995,1.6541071428571428,0.3600138884985432,0.019135842864840543,47.5,35.142857142857146,0.625,0.5535714285714286,0.125,0.12500000000000003,0.125,0.12500000000000003,2.625,1.125,2.125,0.9821428571428571,0.625,1.1250000000000002,2.3625,0.6741071428571429,0.8875,0.09839285714285717,15.25,29.642857142857142,6.75,5.071428571428571,1.5,2.0,1.475,0.8564285714285715,0.45032991882016815,0.002955737576764987,54.25,39.07142857142859,0.375,0.2678571428571429,0.25,0.21428571428571427,0.375,0.2678571428571429
2024-11-05,Away,L,1.0,3.0,1.3,1.8,40.0,10.0,3.0,18.0,0.0,0.0,0.0,31,20.0,0,-2.0,-0.5,0.3,0.375,1.1250000000000002,1.0,0.8571428571428571,1.875,0.9821428571428571,1.525,1.0707142857142855,1.5875,0.22410714285714284,12.75,29.928571428571423,4.5,3.714285714285715,-0.875,0.6964285714285713,-0.06249999999999995,1.6541071428571428,0.3600138884985432,0.019135842864840543,47.5,35.142857142857146,0.625,0.5535714285714286,0.125,0.12500000000000003,0.125,0.12500000000000003,1.5,1.7142857142857142,1.625,2.839285714285714,1.75,6.214285714285714,1.5,1.3171428571428572,1.6625,1.43125,10.0,24.285714285714285,4.125,8.410714285714288,-0.125,8.696428571428571,-0.16250000000000003,3.694107142857143,0.4151377217553688,0.03716340052983534,54.125,133.26785714285714,0.25,0.21428571428571433,0.125,0.12500000000000003,0.25,0.21428571428571433
2024-11-26,Away,L,0.0,1.0,0.1,1.4,50.0,7.0,1.0,23.8,0.0,0.0,0.0,31,3.0,0,-1.0,-1.2999999999999998,0.1428571428571428,0.375,1.1250000000000002,1.0,0.8571428571428571,1.875,0.9821428571428571,1.525,1.0707142857142855,1.5875,0.22410714285714284,12.75,29.928571428571423,4.5,3.714285714285715,-0.875,0.6964285714285713,-0.06249999999999995,1.6541071428571428,0.3600138884985432,0.019135842864840543,47.5,35.142857142857146,0.625,0.5535714285714286,0.125,0.12500000000000003,0.125,0.12500000000000003,2.375,1.410714285714286,1.375,1.982142857142857,0.125,0.12500000000000003,1.7999999999999998,1.797142857142857,0.9,0.6228571428571428,12.5,22.857142857142858,3.375,5.696428571428571,1.25,2.5,0.8999999999999999,3.482857142857143,0.2295301555169976,0.02370710936462042,51.5,136.57142857142856,0.375,0.2678571428571429,0.375,0.26785714285714285,0.5,0.2857142857142857
2024-12-10,Home,L,2.0,3.0,2.2,2.1,47.0,17.0,6.0,16.8,1.0,0.0,0.0,31,7.0,0,-1.0,0.1,0.3529411764705882,0.375,1.1250000000000002,1.0,0.8571428571428571,1.875,0.9821428571428571,1.525,1.0707142857142855,1.5875,0.22410714285714284,12.75,29.928571428571423,4.5,3.714285714285715,-0.875,0.6964285714285713,-0.06249999999999995,1.6541071428571428,0.3600138884985432,0.019135842864840543,47.5,35.142857142857146,0.625,0.5535714285714286,0.125,0.12500000000000003,0.125,0.12500000000000003,2.0,2.0,1.625,2.5535714285714284,0.75,0.7857142857142857,1.5125,1.3326785714285714,1.1625,0.3512500000000001,13.5,32.85714285714286,4.75,7.357142857142856,0.875,2.125,0.35,1.9857142857142858,0.3401614832535885,0.015592652043876542,51.25,93.07142857142856,0.75,1.0714285714285714,0.0,0.0,0.125,0.125
2025-01-22,Home,W,2.0,1.0,2.3,0.9,47.0,10.0,6.0,16.5,0.0,0.0,0.0,31,22.0,3,1.0,1.4,0.6,0.375,1.1250000000000002,1.0,0.8571428571428571,1.875,0.9821428571428571,1.525,1.0707142857142855,1.5875,0.22410714285714284,12.75,29.928571428571423,4.5,3.714285714285715,-0.875,0.6964285714285713,-0.06249999999999995,1.6541071428571428,0.3600138884985432,0.019135842864840543,47.5,35.142857142857146,0.625,0.5535714285714286,0.125,0.12500000000000003,0.125,0.12500000000000003,1.375,1.9821428571428574,1.625,1.1249999999999998,1.5,2.5714285714285716,1.45,0.3914285714285714,1.775,1.445,12.75,24.785714285714285,4.25,3.9285714285714284,0.125,4.9821428571428585,-0.325,2.065,0.357516032728881,0.02366282047810283,50.0,102.57142857142863,0.625,0.2678571428571429,0.25,0.5000000000000001,0.25,0.5000000000000001
2025-01-29,Away,L,0.0,1.0,1.5,1.3,60.0,15.0,5.0,14.5,1.0,0.0,0.0,31,29.0,0,-1.0,0.1999999999999999,0.3333333333333333,0.375,1.1250000000000002,1.0,0.8571428571428571,1.875,0.9821428571428571,1.525,1.0707142857142855,1.5875,0.22410714285714284,12.75,29.928571428571423,4.5,3.714285714285715,-0.875,0.6964285714285713,-0.06249999999999995,1.6541071428571428,0.3600138884985432,0.019135842864840543,47.5,35.142857142857146,0.625,0.5535714285714286,0.125,0.12500000000000003,0.125,0.12500000000000003,0.75,1.9285714285714284,0.625,0.5535714285714286,1.75,2.7857142857142856,0.775,0.13071428571428573,2.0375,1.5426785714285718,8.375,3.410714285714285,3.0,3.7142857142857144,-1.125,3.5535714285714284,-1.2625,1.5855357142857147,0.3354392135642136,0.03175327945112848,37.5,16.285714285714285,0.125,0.12500000000000003,0.0,0.0,0.0,0.0
2024-09-18,Away,L,0.0,1.0,0.2,2.1,36.0,3.0,1.0,12.1,0.0,0.0,0.0,32,14.0,0,-1.0,-1.9,0.3333333333333333,0.375,1.125,0.625,0.8392857142857143,1.625,1.6964285714285716,1.1875,0.42125,1.5625,0.38839285714285715,9.625,14.553571428571429,3.5,3.4285714285714284,-1.0,2.5714285714285716,-0.375,1.239285714285714,0.35787823287823284,0.01113599355238668,50.875,208.6964285714286,0.125,0.12500000000000003,0.0,0.0,0.25,0.21428571428571427,1.625,2.267857142857143,1.75,2.7857142857142856,1.125,0.6964285714285715,2.0375,0.9283928571428569,0.8624999999999999,0.6341071428571429,18.625,50.267857142857146,6.125,6.696428571428572,0.625,3.696428571428572,1.175,2.176428571428571,0.3355477855477855,0.014970080424625878,61.875,76.69642857142857,0.25,0.21428571428571427,0.0,0.0,0.0,0.0
2024-10-02,Home,L,2.0,3.0,2.2,1.9,66.0,13.0,5.0,15.2,0.0,0.0,1.0,32,18.0,0,-1.0,0.3000000000000002,0.3846153846153846,0.375,1.125,0.625,0.8392857142857143,1.625,1.6964285714285716,1.1875,0.42125,1.5625,0.38839285714285715,9.625,14.553571428571429,3.5,3.4285714285714284,-1.0,2.5714285714285716,-0.375,1.239285714285714,0.35787823287823284,0.01113599355238668,50.875,208.6964285714286,0.125,0.12500000000000003,0.0,0.0,0.25,0.21428571428571427,1.625,2.267857142857143,2.25,1.9285714285714286,2.625,3.4107142857142856,1.2625,0.3369642857142857,1.725,0.29357142857142854,10.375,11.125,4.125,6.4107142857142865,-0.375,8.839285714285714,-0.4625,0.2055357142857143,0.3796932234432234,0.028120630296356364,41.5,162.57142857142853,0.375,0.2678571428571429,0.125,0.12500000000000003,0.25,0.21428571428571433
2024-10-22,Home,W,2.0,0.0,1.7,0.5,64.0,14.0,6.0,19.8,1.0,0.0,1.0,32,34.0,3,2.0,1.2,0.4285714285714285,0.375,1.125,0.625,0.8392857142857143,1.625,1.6964285714285716,1.1875,0.42125,1.5625,0.38839285714285715,9.625,14.553571428571429,3.5,3.4285714285714284,-1.0,2.5714285714285716,-0.375,1.239285714285714,0.35787823287823284,0.01113599355238668,50.875,208.6964285714286,0.125,0.12500000000000003,0.0,0.0,0.25,0.21428571428571427,0.0,0.0,0.875,0.41071428571428564,3.375,0.8392857142857142,0.85,0.29142857142857137,2.7125,1.0383928571428573,7.625,24.839285714285705,2.25,2.5,-2.5,1.1428571428571428,-1.8625,2.0598214285714285,0.2759502923976608,0.016561109156907866,37.5,116.57142857142857,0.375,0.2678571428571429,0.125,0.12500000000000003,0.125,0.12500000000000003
2024-11-05,Away,L,0.0,4.0,0.8,2.0,38.0,7.0,3.0,19.8,0.0,0.0,0.0,32,13.0,0,-4.0,-1.2,0.4285714285714285,0.375,1.125,0.625,0.8392857142857143,1.625,1.6964285714285716,1.1875,0.42125,1.5625,0.38839285714285715,9.625,14.553571428571429,3.5,3.4285714285714284,-1.0,2.5714285714285716,-0.375,1.239285714285714,0.35787823287823284,0.01113599355238668,50.875,208.6964285714286,0.125,0.12500000000000003,0.0,0.0,0.25,0.21428571428571427,1.75,1.9285714285714286,2.0,2.0,1.5,0.8571428571428571,1.5125000000000002,0.7355357142857144,1.7875,0.6155357142857143,17.75,74.78571428571429,7.25,26.21428571428572,0.5,3.142857142857143,-0.2749999999999999,2.4735714285714283,0.38537011599511595,0.006096355673816752,55.5,109.99999999999999,0.375,0.26785714285714285,0.0,0.0,0.0,0.0
2024-11-27,Away,L,0.0,1.0,1.7,0.8,69.0,9.0,1.0,9.9,0.0,0.0,0.0,32,29.0,0,-1.0,0.8999999999999999,0.1111111111111111,0.375,1.125,0.625,0.8392857142857143,1.625,1.6964285714285716,1.1875,0.42125,1.5625,0.38839285714285715,9.625,14.553571428571429,3.5,3.4285714285714284,-1.0,2.5714285714285716,-0.375,1.239285714285714,0.35787823287823284,0.01113599355238668,50.875,208.6964285714286,0.125,0.12500000000000003,0.0,0.0,0.25,0.21428571428571427,0.75,1.9285714285714284,0.625,0.5535714285714286,1.75,2.7857142857142856,0.775,0.13071428571428573,2.0375,1.5426785714285718,8.375,3.410714285714285,3.0,3.7142857142857144,-1.125,3.5535714285714284,-1.2625,1.5855357142857147,0.3354392135642136,0.03175327945112848,37.5,16.285714285714285,0.125,0.12500000000000003,0.0,0.0,0.0,0.0
2024-12-10,Home,L,0.0,1.0,1.2,1.8,38.0,13.0,5.0,18.5,0.0,0.0,0.0,32,0.0,0,-1.0,-0.6000000000000001,0.3846153846153846,0.375,1.125,0.625,0.8392857142857143,1.625,1.6964285714285716,1.1875,0.42125,1.5625,0.38839285714285715,9.625,14.553571428571429,3.5,3.4285714285714284,-1.0,2.5714285714285716,-0.375,1.239285714285714,0.35787823287823284,0.01113599355238668,50.875,208.6964285714286,0.125,0.12500000000000003,0.0,0.0,0.25,0.21428571428571427,2.625,1.125,2.125,0.9821428571428571,0.625,1.1250000000000002,2.3625,0.6741071428571429,0.8875,0.09839285714285717,15.25,29.642857142857142,6.75,5.071428571428571,1.5,2.0,1.475,0.8564285714285715,0.45032991882016815,0.002955737576764987,54.25,39.07142857142859,0.375,0.2678571428571429,0.25,0.21428571428571427,0.375,0.2678571428571429
2025-01-22,Away,L,0.0,1.0,1.0,1.3,57.0,11.0,4.0,18.8,0.0,0.0,0.0,32,12.0,0,-1.0,-0.3,0.3636363636363636,0.375,1.125,0.625,0.8392857142857143,1.625,1.6964285714285716,1.1875,0.42125,1.5625,0.38839285714285715,9.625,14.553571428571429,3.5,3.4285714285714284,-1.0,2.5714285714285716,-0.375,1.239285714285714,0.35787823287823284,0.01113599355238668,50.875,208.6964285714286,0.125,0.12500000000000003,0.0,0.0,0.25,0.21428571428571427,1.875,2.4107142857142856,1.75,1.357142857142857,1.375,0.8392857142857143,1.45,0.39142857142857135,1.55,0.8742857142857146,14.875,11.55357142857143,5.75,6.5,0.375,2.267857142857143,-0.09999999999999998,1.44,0.3779105392156863,0.016738426265989592,52.625,70.55357142857143,0.875,1.5535714285714284,0.0,0.0,0.0,0.0
2025-01-29,Home,L,1.0,2.0,0.7,2.1,39.0,7.0,3.0,19.2,0.0,0.0,0.0,32,2.0,0,-1.0,-1.4,0.4285714285714285,0.375,1.125,0.625,0.8392857142857143,1.625,1.6964285714285716,1.1875,0.42125,1.5625,0.38839285714285715,9.625,14.553571428571429,3.5,3.4285714285714284,-1.0,2.5714285714285716,-0.375,1.239285714285714,0.35787823287823284,0.01113599355238668,50.875,208.6964285714286,0.125,0.12500000000000003,0.0,0.0,0.25,0.21428571428571427,2.375,1.4107142857142858,2.0,2.857142857142857,0.375,0.26785714285714285,1.9874999999999998,1.0669642857142854,0.7125,0.14125000000000004,12.875,24.98214285714286,4.875,4.4107142857142865,1.625,2.839285714285715,1.275,1.205,0.4234593837535014,0.050509184065783176,53.125,93.26785714285715,0.25,0.21428571428571427,0.25,0.21428571428571427,0.5,0.5714285714285714
2024-09-18,Away,L,0.0,3.0,0.6,2.5,70.0,11.0,1.0,21.8,1.0,0.0,0.0,33,30.0,0,-3.0,-1.9,0.0909090909090909,0.375,1.125,0.625,1.125,3.375,1.9821428571428572,0.825,0.35071428571428565,2.4125,1.124107142857143,9.25,12.214285714285714,2.75,3.642857142857143,-2.75,4.500000000000001,-1.5875,2.512678571428571,0.29584686147186146,0.013339577652686419,45.125,174.6964285714286,0.125,0.12500000000000003,0.0,0.0,0.125,0.12500000000000003,0.5,1.1428571428571428,0.875,1.2678571428571428,2.625,4.553571428571429,0.775,0.5592857142857143,1.6875,0.82125,9.375,14.839285714285714,2.625,3.6964285714285716,-1.75,7.92857142857143,-0.9125,2.24125,0.2867944555444555,0.028297395280100075,33.875,104.98214285714285,0.125,0.12500000000000003,0.0,0.0,0.0,0.0
2024-10-01,Home,L,0.0,4.0,1.6,2.0,52.0,15.0,7.0,14.8,0.0,0.0,0.0,33,17.0,0,-4.0,-0.3999999999999999,0.4666666666666667,0.375,1.125,0.625,1.125,3.375,1.9821428571428572,0.825,0.35071428571428565,2.4125,1.124107142857143,9.25,12.214285714285714,2.75,3.642857142857143,-2.75,4.500000000000001,-1.5875,2.512678571428571,0.29584686147186146,0.013339577652686419,45.125,174.6964285714286,0.125,0.12500000000000003,0.0,0.0,0.125,0.12500000000000003,1.625,2.267857142857143,1.25,1.9285714285714288,1.375,1.4107142857142858,1.2125,0.5926785714285712,1.5625,0.7569642857142856,12.75,37.642857142857146,4.25,4.500000000000001,-0.125,5.839285714285714,-0.35000000000000003,2.025714285714286,0.30766564353520875,0.021201243363885385,43.5,109.71428571428571,0.5,0.2857142857142857,0.0,0.0,0.0,0.0
2024-10-23,Home,L,0.0,2.0,1.2,1.6,49.0,11.0,2.0,17.3,0.0,0.0,0.0,33,24.0,0,-2.0,-0.4000000000000001,0.1818181818181818,0.375,1.125,0.625,1.125,3.375,1.9821428571428572,0.825,0.35071428571428565,2.4125,1.124107142857143,9.25,12.214285714285714,2.75,3.642857142857143,-2.75,4.500000000000001,-1.5875,2.512678571428571,0.29584686147186146,0.013339577652686419,45.125,174.6964285714286,0.125,0.12500000000000003,0.0,0.0,0.125,0.12500000000000003,1.375,1.982142857142857,1.5,2.0000000000000004,2.375,8.553571428571429,0.875,0.3478571428571429,2.0375,2.7941071428571433,9.375,24.267857142857142,3.0,3.714285714285714,-0.875,10.69642857142857,-1.1625,3.5541071428571422,0.32993117993117993,0.04958503596032733,37.875,52.69642857142857,0.375,0.26785714285714285,0.0,0.0,0.0,0.0
2024-11-06,Away,W,3.0,1.0,1.7,0.8,42.0,8.0,3.0,20.2,0.0,0.0,1.0,33,18.0,3,2.0,0.8999999999999999,0.375,0.375,1.125,0.625,1.125,3.375,1.9821428571428572,0.825,0.35071428571428565,2.4125,1.124107142857143,9.25,12.214285714285714,2.75,3.642857142857143,-2.75,4.500000000000001,-1.5875,2.512678571428571,0.29584686147186146,0.013339577652686419,45.125,174.6964285714286,0.125,0.12500000000000003,0.0,0.0,0.125,0.12500000000000003,1.625,2.267857142857143,2.25,1.9285714285714286,2.625,3.4107142857142856,1.2625,0.3369642857142857,1.725,0.29357142857142854,10.375,11.125,4.125,6.4107142857142865,-0.375,8.839285714285714,-0.4625,0.2055357142857143,0.3796932234432234,0.028120630296356364,41.5,162.57142857142853,0.375,0.2678571428571429,0.125,0.12500000000000003,0.25,0.21428571428571433
